gene,p_val,avg_log2FC,padj
ZNF229,0.921275079939119,0.0216363040731776,0.984948672245338
AC022400.4,0.93743724367698,0.0216409969142805,0.991521220722442
HNRNPA2B1,0.814399600497384,0.0216439684884,0.943382438715111
AC012254.1,1,0.0216796986974791,1
ANKS1B,0.757522602855257,0.0217003117351494,0.918431344498548
ZNF181,0.920476854003931,0.0217080339408928,0.98482904066535
UBAP2,0.812149305430511,0.0217207926962733,0.942538786106855
PPP1R3C,1,0.0217659792570739,1
PPP1R9A,0.723086122165632,0.0217780697158365,0.905076789080712
SPINK9,1,0.0218008936816285,1
HNRNPD,0.801954973818379,0.0219213046245587,0.937333421041417
BTBD7,0.74644277364725,0.0220508931877672,0.913954254327091
GPRIN1,0.908694421194127,0.0220514849580675,0.979183914811628
AJAP1,0.861176783577785,0.0220744349842767,0.961665590730711
C7orf25,0.938911212200521,0.0221059052977663,0.992055997562517
TMEM209,0.880468981529375,0.0221281727405235,0.96863084160187
UTP18,0.826522000828267,0.0221522142928399,0.948391502261273
DYM,0.709240186217241,0.0221641605781466,0.899157743867223
YAF2,0.777664108095025,0.0222845197055791,0.927104341976537
DAGLB,0.893600986600863,0.0222873691939467,0.973825355221206
AC233296.1,0.820274459879434,0.022315185059165,0.945319809304765
TMTC3,0.816094854583677,0.0223287159476945,0.943548512438837
NRXN1,0.738743819388979,0.0223342968072707,0.910879838212616
EPS8L2,0.968373785505038,0.0223502350801015,1
TTC21A,0.897462307855853,0.0223744344627483,0.974879928968249
AL139327.2,0.957660483779273,0.0223973272753791,0.998574895799795
LYN,1,0.0224090411003666,1
KRTAP5-AS1,0.893146196134196,0.0224394372290767,0.973692708732042
RAB11B,0.887905474167548,0.0224768948068202,0.971198873044435
VIPR2,0.915436692880155,0.022579331737769,0.98256762546482
PAXIP1,0.862027660225884,0.0226466487810805,0.961665590730711
UBN1,0.848264199287544,0.0226878432945799,0.956908351386281
SIL1,0.815285705707968,0.0227488760649973,0.943382438715111
NR6A1,0.810085220062976,0.0227528971228217,0.941346044422399
SORT1,0.739236191367503,0.0228469339909476,0.911164531917647
AC114980.1,0.969116528624923,0.0228972314081339,1
PFKFB1,0.973068137755984,0.02291147707038,1
LIMK2,0.888448269558203,0.0229736036842564,0.971379460515992
UXS1,0.861803551294532,0.0229806270236951,0.961665590730711
BLCAP,0.856118006424018,0.023002772385267,0.959910582030396
ZNF714,0.882485259433274,0.0230452252079152,0.969219713108919
GABPB2,0.875227657521802,0.0230806768233407,0.96704078080141
E2F4,0.892313058831403,0.0230929464278165,0.973358700808395
SEMA4A,0.898981328407913,0.023116645790994,0.975446203744047
HERC1,0.598897656651831,0.0231307067382217,0.845146708022312
ZNF326,0.800315261677886,0.023188817333259,0.936784787762692
PARP8,0.778753489531604,0.0232444503646962,0.927180680645292
ARHGEF10L,0.885132060582512,0.023273125604082,0.970110342546387
PHLPP1,0.796629588521818,0.0232973082147753,0.935472081544472
ARID5B,0.833551700154725,0.0233285863060071,0.951219019896394
IQCB1,0.807669750221403,0.0233563079569351,0.940400886899232
TMSB10,1,0.0234319536614131,1
LRP6,0.77797974012616,0.02351979033148,0.927104341976537
AC009961.1,0.849500064398579,0.0235429803490347,0.957285406260213
SF3B1,0.81941034202518,0.0235536827481584,0.944685981138308
IL5RA,1,0.023556906443441,1
MARK1,0.746891648756394,0.0235749038851995,0.913954254327091
GTF2I,0.678985239832717,0.0235752815166911,0.886154611802892
RIIAD1,1,0.0236476458891608,1
RAD51C,0.809590902324313,0.0236720523922775,0.94124609623259
AC092809.4,0.959990263185822,0.0237125855569958,1
CCDC174,0.862060178319383,0.0237725804716124,0.961665590730711
NAPA,0.869932065000463,0.0238153918152252,0.96505621548438
STRN,0.73693357434709,0.0238252618506845,0.910120834988728
AL161449.2,0.855052041406395,0.0238944007001132,0.95940142318219
GDAP1L1,0.793238943656244,0.0239627709013516,0.933682948848863
TPP1,0.88458021663422,0.023973034766004,0.969800721031963
CCDC25,0.855639157568376,0.0239800005637727,0.959575889472589
ZNF839,0.891222871006366,0.0240040595703903,0.972780006873736
IL11RA,0.901384230371798,0.0240233211515393,0.976593446842294
AC048382.5,0.903614848410722,0.0240655317182209,0.97672599189213
SALL1,0.862464181154825,0.0240700488095365,0.961665590730711
CATSPERB,1,0.0240798390584823,1
MAP3K11,0.888774319886452,0.0240993536882887,0.971485903306573
TRIM47,1,0.0241085517766052,NA
VTI1A,0.706083218436573,0.0241099917272538,0.898328011070502
SIGMAR1,0.899377353012761,0.0241128194061911,0.975684874136109
ULBP3,1,0.0241542625845233,NA
NUDCD3,0.699600604108164,0.0241778229856151,0.895924717296861
ST8SIA4,0.951043828996291,0.0241858778073975,0.996554489795744
STMN4,0.908106644727149,0.0242019614367236,0.978960714073225
INVS,0.770421268770893,0.0242710260261266,0.923920470402504
PTPN4,0.723903649187866,0.0242737383917692,0.905252128424419
ZFP2,0.865321896305738,0.0242863453174816,0.963459396644121
BUD31,0.929388508816565,0.0243600699615924,0.988326008785296
PTER,1,0.0243616762324982,NA
AFTPH,0.790143813965056,0.0243678453268023,0.932046401321759
MDC 1.00,0.895636498050749,0.0244052290947033,0.974507982189078
RPN2,0.866954873207742,0.0244361085621378,0.963893428835476
TJP1,0.636011228524858,0.0244493214352865,0.864097246666052
MMP17,0.867149429726928,0.0244649924204106,0.963893428835476
PTCH1,0.867384176528003,0.0244973855982702,0.963893428835476
WASHC4,0.831141139463502,0.0245054412042978,0.950356855382423
RGS7,0.741758804250631,0.0245315267810811,0.912231513797954
HACD2,0.74140159681197,0.0245326447932256,0.912204845780354
AC136944.2,0.996789993090281,0.0245467910421746,1
RSPRY1,0.780249245615145,0.0245817175610723,0.927979597595921
CPEB4,0.74238635093062,0.0246060072665166,0.912423234681976
MORN2,0.938965001989904,0.0246162057741067,0.992055997562517
LINC01547,1,0.0246446473861983,1
SDCBP,0.862328597956555,0.0246489667192955,0.961665590730711
ZXDC,0.813951643937109,0.0246874261052645,0.943042382133742
RNMT,0.817746422395576,0.0247030419495444,0.944382046076338
INAFM2,0.908919771109674,0.0247252008288221,0.979250906001644
AC005034.6,1,0.0248136769540569,1
GCN1,0.846661846053661,0.0249548112718212,0.956357778966469
AL390198.1,0.893606336069228,0.0249605492842643,0.973825355221206
DPY19L2,0.819274312553129,0.0249977119459837,0.944685981138308
AC244453.3,0.933089360527009,0.0250642774867323,0.989946829958616
TMEM260,0.753461280649072,0.0251154334345141,0.916029405424449
PLSCR1,0.898534981869392,0.0251214380967358,0.975311513138406
ABHD17C,0.840797467233257,0.0251375032342141,0.954607735947284
CHMP6,0.912922516827541,0.0251533271378271,0.981339862575408
ITFG1,0.667097084804141,0.0251590460741146,0.879964010677678
RIC8A,0.89615768279277,0.0252129356564994,0.974585907119834
TMC3-AS1,0.882736502723961,0.025248605755671,0.969231113876065
TMED5,0.856150875724161,0.0252509473902304,0.959910582030396
AP000873.2,0.836311664312732,0.0253600438385516,0.952913799521552
AC051619.6,0.932867521119632,0.0253744250179501,0.989828135953129
LINC00310,0.865750385868718,0.0253832632680725,0.963532653115389
PHACTR2-AS1,1,0.0254432813883007,1
GALNT9,0.875225762055535,0.0254492865810702,0.96704078080141
VAV2,0.82717565786294,0.0254789375124786,0.948391502261273
CSGALNACT2,0.779595121404243,0.0255004496405175,0.927417203139213
PDZD7,0.898587670102464,0.0255164623035551,0.975311513138406
LINC01771,0.90285905452642,0.0255283867042922,0.97672599189213
NR2C1,0.794782461681459,0.0255419176169598,0.934278071018694
NCOR2,0.826037842638006,0.0255436005519907,0.948332297088362
POC1B-AS1,0.879740469183547,0.0255547811807772,0.968551556047048
LINC02033,1,0.0256501400340043,NA
KY,0.84765917289848,0.0256526337446947,0.956660469763673
IFIH1,1,0.0257737295810979,NA
LRRFIP2,0.676471699858307,0.025867867208952,0.885380813062492
RIPK1,0.851060403180644,0.0259926503437782,0.958021661880894
ZNF577,0.800802036636703,0.0260147950268418,0.936919683579795
SNX25,0.755300082992319,0.0260148723865584,0.917150100776387
PNPLA4,0.921005798640844,0.0260901358326755,0.98482904066535
PCID2,0.784799013609398,0.0261540743474382,0.929426899240756
PIR,0.821783106437038,0.0261716769730387,0.946163959528304
GSDME,0.807962054355984,0.0262070506756934,0.940500733016413
VLDLR-AS1,0.827237910445573,0.0262289155137303,0.948402477345198
NGEF,0.847486000616276,0.0262635731051658,0.9565762299222
VPS51,0.834110014025568,0.026294617007363,0.951675174757736
AC021205.3,0.941854218637089,0.0263056704754681,0.99283240126972
ZBED8,0.903310051716882,0.0263385956839302,0.97672599189213
CBY1,0.884015925254032,0.0263510143551456,0.969535471583992
TRMO,0.893004879933138,0.0263620692694339,0.973692708732042
DPH7,0.854736043735293,0.0264402346502879,0.95940142318219
KCNJ9,0.842307649444669,0.026467205070135,0.955056212836887
MAGI1,0.626102056891735,0.0265476263622919,0.85932113518502
ELFN1,0.842954218042305,0.0265495296310716,0.955106418190781
POT1,0.785439364965444,0.0266309887880906,0.929607842184793
MAP3K2-DT,0.945664601608531,0.0266762768356027,0.994032803337326
LRCH3,0.738573261769104,0.0266893153749724,0.910879838212616
DAAM2,1,0.0266979122738042,1
ZMYND19,0.914390624658376,0.0267222036061059,0.982140942354323
DCLK1,0.689540231424169,0.0267312283862097,0.891603302903779
AC004812.2,0.943752286394022,0.0267356533302454,0.993538915194852
SCAMP2,0.89911869980414,0.0267495010026859,0.975521843703606
LINC-PINT,0.862334739352201,0.0267527301962302,0.961665590730711
FAM214B,0.901505846891947,0.0267585410066414,0.976640375592473
EPC2,0.77709516585385,0.0268419364626034,0.927104341976537
MCM8-AS1,1,0.0268460880832728,NA
KIAA0556,0.838236455704468,0.026882575980817,0.953738038441733
RHOF,0.900844861233141,0.0269147388418874,0.976394342972922
KIAA0825,0.73933113615083,0.027040937247706,0.911219171912329
RASA4B,0.929699713263772,0.027041695319342,0.988564404812928
PTCHD1,0.91448401048977,0.027072782118598,0.982140942354323
PDE7B,0.8654566486964,0.0271085682765767,0.963459396644121
MMP24,0.790128043212078,0.0271503010775726,0.932046401321759
AC092171.3,1,0.0271507163667355,1
ERP44,0.711563837453753,0.0272083730298689,0.900356838365822
SCD5,0.733246681643972,0.0272167360030943,0.908582809240175
NCBP3,0.766905095266895,0.0272934510763595,0.92246892697868
ZBTB44-DT,0.934828731893632,0.0273146282958856,0.990974601677033
CDK13,0.604163542023815,0.027343775114175,0.84797885357608
PPP3CC,0.746649874957501,0.0273750975929531,0.913954254327091
EIF3B,0.844948574141223,0.0273781798285154,0.955592111354483
XYLT1,0.870933775828226,0.0273958523095755,0.96583841112699
SCN5A,0.90266897313332,0.0274025175552425,0.97672599189213
EEPD1,0.77842941064463,0.0274317825601982,0.927162731050961
TTF1,0.84038829977895,0.0275056441728403,0.954603480403839
CYP4F26P,0.892244688031841,0.0275770113880129,0.973343096324137
PTPN6,1,0.0276575653901439,1
ZEB2,0.776972814071864,0.0277234209114567,0.927104341976537
TTC9,0.89253880767245,0.0277654330209745,0.973486983795415
ZC3H7B,0.790795804916539,0.0278118131027592,0.932514369287512
TMTC2,0.872781529031297,0.0278185288951391,0.966536564003261
STK32C,0.789638133364512,0.0278658567115601,0.931881698784746
GPN2,0.842648660838833,0.0279524221634253,0.955056212836887
MCM4,0.903358379883053,0.0279940397142552,0.97672599189213
ZNFX1,0.816376417251282,0.0280176230074412,0.943548512438837
GOLGA8O,1,0.0280211304970346,1
TEAD1,0.754635395200172,0.0280581998632586,0.916717360435238
TLK2,0.758632806228332,0.0281852674364598,0.918841927511347
PIGG,0.830807127359013,0.0284136534384051,0.950356855382423
SCAND1,0.932158926326845,0.0284227695410034,0.989426163001131
DCAF5,0.671614490542227,0.0284382086163381,0.882109555207683
CNOT4,0.64923901360807,0.02863075304896,0.871262226252239
BCOR,0.850657328870933,0.0286361222083634,0.957941873217957
EFR3A,0.766227116011715,0.0287220404493587,0.922150672693034
AC006581.2,0.883559162959579,0.028728055410049,0.96942847164076
ZNF277,0.775432145680943,0.0287371188082311,0.926842711372595
ANAPC16,0.831052310813652,0.0287809074418946,0.950356855382423
TMTC1,0.770139398322654,0.0288046096448938,0.923781569874802
SORD,0.893729978140061,0.0288595978680773,0.973863886261428
AL450998.2,0.903664281174765,0.0289353944476615,0.97672599189213
ZEB1-AS1,0.857161877196634,0.0290227728273197,0.959970512597797
PDS5A,0.718123989375582,0.0290304345047418,0.903692948899686
GUCY1B1,0.830521448917445,0.0292713763126766,0.950351340803456
PLEKHB1,0.984006267361218,0.029284061661291,1
INPP5J,0.847137705701415,0.0292990956848581,0.956466618690274
PHTF1,0.723532561355408,0.0293030584157298,0.905252128424419
YLPM1,0.598056448379056,0.0293146594741688,0.845046666068952
NQO2,0.783928416135969,0.0293152785021926,0.929426899240756
TRIM44,0.686568885797883,0.0294400265608304,0.890126721231405
RAB4B,0.865692875302894,0.0294511235337971,0.963532653115389
ECD,0.747125327338997,0.0294678680182466,0.914004978804292
RNF135,1,0.0294757424651313,1
RNF114,0.841710897462064,0.0296489531502229,0.95478971138429
ZNF207,0.654266231695818,0.0296589441025548,0.874054242298888
LINC00842,0.942459741715916,0.0296990334204889,0.993044170519274
UBE2D3,0.722137588692767,0.0297331735434213,0.904949230357816
SEPTIN2,0.699106801793213,0.0297864710333446,0.895855940135024
SPC25,0.910644939720361,0.029887840549903,0.980522778097228
RIPK2,0.886781289738028,0.0299933196923826,0.970746575954653
DHX29,0.765525399880902,0.0300074414693232,0.922103156299737
ZNF720,0.770202819742309,0.0300246710211122,0.923781569874802
WHAMM,0.815978915197745,0.0300297222417086,0.943546047293019
PMP22,0.918341644970998,0.0300298126646233,0.98437586288633
CREBRF,0.775405481050311,0.030045653847673,0.926842711372595
NXPH3,0.940717642651045,0.0300460796815941,0.992497815497946
LARGE1,0.679401086066012,0.0301018693396204,0.886160192153533
AC006511.4,0.889314280750189,0.0301232992644024,0.97169656157397
XRCC2,1,0.0301606120332496,1
RBL1,0.79707958630216,0.0301987051996236,0.935529775974654
FBH1,0.778328890997799,0.0302750682297297,0.927104341976537
VPS35L,0.763896767541722,0.0302843724907025,0.92130136368576
CDC42-IT1,1,0.030300948564893,1
LRRC23,0.81024893277537,0.030302502657371,0.941394742610841
RPL4,0.87828777977429,0.0303137649754107,0.968008022226893
ADGRB1,0.827417576852806,0.0303397245907161,0.948487655910924
LINC01982,1,0.0304281368261544,NA
IRS1,0.771740396940549,0.0304579064470403,0.925009478436797
MARK2,0.764281812655485,0.0305045482819433,0.92130136368576
ZFR,0.652971726280486,0.0305268663885659,0.873621431943192
MTUS2,0.645678534576981,0.0305806552088443,0.868996703612827
TMPPE,1,0.030610248930257,NA
AL160313.1,0.906391026774529,0.0306303742695365,0.977945944979736
KCNC2,0.753968724803862,0.0306510561542584,0.91629027293506
SPOCK2,0.797747922003047,0.0306704429110463,0.935690156517072
CERS2,0.889520171231128,0.0306884468333152,0.971725221036043
TBC1D20,0.803802357765891,0.0306907882986341,0.937751312993001
PIK3C3,0.744190448407606,0.0307587628217837,0.913207050826946
GINS1,0.89247005613083,0.0307869155795386,0.973470973676057
MTURN,0.806173486314554,0.0308570510619826,0.939144640489253
AC096576.6,0.878702400604664,0.0308651609063162,0.968192937262409
CTTNBP2,0.69771363030207,0.0308988696654649,0.895291410287111
USP34,0.542911835293149,0.0309228452168934,0.816681297692393
BRAF,0.572951139566592,0.0310126619386756,0.832782122203888
TRIM22,1,0.031023306033642,NA
KLHL21,0.832711650791535,0.031031319058882,0.951002559822442
GLRB,0.774427827084577,0.0310414385488112,0.926257252923442
ANKRD44,0.704394767873878,0.0311555632597741,0.897662672508113
TTC17,0.610316291569369,0.0311708785339084,0.850527732768274
CDK17,0.702185326543633,0.0311928994600487,0.897143950880055
STXBP1,0.611521403049743,0.0312169983557359,0.850974169995932
TEKT2,1,0.0312197940390907,1
AC016816.1,1,0.0312568035647806,1
FGD5,0.778734291983088,0.0315043133580063,0.927180680645292
PRKCZ,0.722518327867868,0.0315151736381786,0.904972935754786
ITGA7,0.84578413228721,0.0315712769616492,0.955907573204007
SH3BGRL2,0.678998138081027,0.0317349091479877,0.886154611802892
KHDRBS2-OT,0.791259184678868,0.0317740674666777,0.932572117955723
GPATCH8,0.721708487228297,0.0317794493010143,0.90478639360816
KLHL32,0.680051934343119,0.0318279715248044,0.886538906109937
TESK1,0.857975120012005,0.0318316556274924,0.960341089627961
AC021752.1,0.812114969192718,0.0319029993771737,0.942538786106855
AC239809.3,0.799840303575036,0.0319154727495086,0.936778498039041
AC007405.1,0.745738323188702,0.0319169484427078,0.913954254327091
SRSF4,0.776565845835089,0.0319299615854924,0.927104341976537
TATDN1,0.732868195897423,0.0319336426458835,0.90842342049503
NPY1R,0.808532832530648,0.031936176158056,0.940929417977072
Z97832.2,0.933515574643237,0.0319383212036872,0.990107281961015
KCTD3,0.738439740621841,0.031947291894184,0.910806429872226
NAV3,0.696019666780127,0.0320081730406226,0.89479532315123
CEP350,0.610265701612614,0.0320421198648538,0.850527732768274
CNTNAP4,0.717457315461576,0.0320930896729086,0.903413487451946
AC069503.1,1,0.0321209132581914,1
RNGTT,0.703069520985262,0.0321490893306744,0.897436964774445
UBE2QL1,0.82176978156206,0.0321914156340048,0.946163959528304
AC090206.1,0.950839685656256,0.0322026552516033,0.996554489795744
ATG14,0.7720854307615,0.0322372916591639,0.925053507919559
DNAAF5,0.793188673311126,0.0322518983112243,0.933682948848863
FNBP4,0.762962149584861,0.0323260211419371,0.920987500266613
PRCD,0.85718821271627,0.0323427323332285,0.959970512597797
CTNS,0.895506644535902,0.0323914188915393,0.974485160592424
PDZRN3,0.77914914551796,0.0324048346165468,0.927283801597133
INTS3,0.759461847173584,0.0324209784969309,0.919165824179229
AGGF1,0.812287744985478,0.0324232009411108,0.942538786106855
PITPNB,0.718623239438021,0.0324666593119032,0.90388976312462
ZNF473,0.916961564459698,0.0325021483883408,0.983559285329358
MYCBP2,0.508804959289486,0.0325275623215531,0.798564916589811
SGCB,0.803520509447412,0.0325280214606649,0.937751312993001
FBLL1,0.89326827625498,0.0325567930348928,0.973692708732042
GRM7-AS3,0.916607409325629,0.0326253835677556,0.983296579078137
DHDDS,0.852112186234337,0.0326431732579459,0.958150274049088
FBXL5,0.66226248231675,0.0326480396677127,0.87699238463762
SEC31B,0.764919735105884,0.0326502053634795,0.921639803414615
AP001033.2,1,0.032674589086775,1
PRRC2A,0.773486408252582,0.0326840080852943,0.925807845739727
AC018697.1,0.901905386926844,0.0327154245454747,0.976661815389111
GCNT2,0.781321620067876,0.0327162377219249,0.928396351797371
WIPF2,0.743953042602655,0.0327870720288631,0.913164698027926
AC027514.1,1,0.0328616773818013,NA
PDE6D,0.820636553725958,0.0329362182457117,0.94547036200745
VWCE,0.881626904925541,0.0329543859817025,0.968923091958642
RBM33,0.600267776527412,0.0329652651467988,0.845898611124527
DIP2B,0.583153474562295,0.0329814833912572,0.838070727432346
VPS53,0.686737678586131,0.033019522059256,0.890162398130443
AC026495.2,1,0.0330422884086226,NA
NXPE3,0.76958534813347,0.0330739770030047,0.923775364445569
MROH8,0.829748965167565,0.0331305946306435,0.94982963183771
ZNF134,0.88059062994428,0.0333200799457989,0.968631348929462
MED12,0.849953624205852,0.0333345304152877,0.957434307131645
NR2F2-AS1,0.709267295487332,0.0333497657960108,0.899157743867223
DMXL2,0.672039102653716,0.0333604483992877,0.882474103944191
ZDHHC18,0.844654541172424,0.0333818384338586,0.955592111354483
IP6K2,0.775170052791187,0.0334392620855239,0.926842711372595
GLRX,0.894767188005656,0.0334975324643313,0.974146933095417
AC007563.4,1,0.0335510875332015,1
FAM27C,0.875106241881521,0.033553525059437,0.96704078080141
GIGYF2,0.570007601693731,0.0335623089756644,0.831524742994266
AC025048.2,0.844629017445743,0.0336141853433296,0.955592111354483
AKR1E2,0.875200199178226,0.0336410350881802,0.96704078080141
IQSEC2,0.760516377698236,0.0337176686334477,0.919680132824578
PTMA,0.868380129821395,0.0338179552947921,0.964269423456014
TNK2,0.779621838155243,0.0338375042460701,0.927417203139213
AL035530.2,0.737166536998738,0.0338684489066063,0.910120834988728
LARP4B,0.678379333878047,0.0338800662584465,0.885853794228171
LINC02133,0.983388920678508,0.0339338411271375,1
NKD2,0.834091652418559,0.0340255154355239,0.951675174757736
AC105339.3,1,0.0340367833963531,1
N4BP2L2,0.617187001288271,0.0340489835196839,0.85424906467231
AP4B1,0.826035771900163,0.0340540696548106,0.948332297088362
DEPTOR,0.803971432845518,0.0340680203356322,0.937751312993001
LHFPL4,0.715175171305819,0.0341063494550029,0.901982371776343
AC012213.1,0.803987752932677,0.0342231506751805,0.937751312993001
PIH1D2,1,0.0342660158301766,1
TFEB,0.840327774437784,0.0342672411116294,0.954594959818489
CYP20A1,0.788033976327244,0.0342785335500174,0.931461500821149
LRRFIP1,0.635988024080699,0.034389012485435,0.864097246666052
FAM155B,1,0.034407533177941,1
TECPR2,0.773997916276798,0.0344270458634947,0.926104504314329
MCC,0.705810791080826,0.0344349129478756,0.898328011070502
DDX11-AS1,0.89564011960787,0.0344435191160348,0.974507982189078
NDUFA6-DT,0.789129897561976,0.0345155811673354,0.93170142845987
NAP1L4,0.708634128178556,0.0345444019151244,0.898927974892242
TNRC6C,0.608431490272118,0.0346268848398979,0.850054924324946
OTULIN,0.802550220237892,0.0346886783813168,0.9375323869277
AL021937.3,0.984071679239958,0.0347055149197587,1
VPS41,0.698289196199414,0.03472138879278,0.895519333179801
CNNM1,0.676796918174851,0.0347327465483564,0.885556720539417
ACOT12,1,0.0347528927949748,1
PTPRF,0.670367577650928,0.0348045958745969,0.881803212173466
CHIC2,0.703310691835527,0.0348750990530461,0.89745394110807
KIAA1324L,0.687674065878683,0.0349218516172308,0.890572874402058
LINC02254,0.860985107796439,0.0349267995560069,0.961665590730711
RHOBTB2,0.818429418258635,0.0349320148816659,0.944391679049082
NEXMIF,0.656759649154503,0.03496878031771,0.875283059162401
SECISBP2L,0.619236323156727,0.0349851571341878,0.855106538335243
FAR2,0.759412734209314,0.0349981035467635,0.919165824179229
AVL9,0.530475063765569,0.0350041237788929,0.810981019845211
AHCTF1,0.704738340855592,0.0350073293829244,0.897905474198388
TBC1D22B,0.776683373026623,0.0350188366632413,0.927104341976537
MATK,0.845281286065356,0.0350803119074373,0.955592111354483
LGI1,0.708822134172614,0.0350894954559108,0.898949749066028
PEMT,0.82697523909394,0.035105192188821,0.948391502261273
MPP4,0.942119168716912,0.0351700938932197,0.992974200247237
PHKA2,0.799784038592851,0.0351700976410184,0.936778498039041
TMEM140,0.942586734529039,0.0351818987812726,0.993044170519274
NLGN3,0.753304537249966,0.0352096637478873,0.915962554647517
HTR5A,0.845028610003374,0.0352114050196129,0.955592111354483
AKR1C2,0.898092281426967,0.035241072120302,0.975070154176437
NUP205,0.757249388542249,0.035360454332231,0.918431344498548
PRMT9,0.762072325517863,0.0354299635750697,0.920443857573116
AC233701.1,0.902641045496035,0.0354539455367965,0.97672599189213
GPATCH2,0.785210874975649,0.0355429467596275,0.929463745872687
CORO2A,0.799607622505459,0.0355488736652912,0.936778498039041
NAALAD2,0.705013076795498,0.035621740742253,0.898059133705834
PRPF3,0.776374721662789,0.0356713780676457,0.927104341976537
BCLAF3,0.728114081045341,0.0356723628182603,0.906642537077
LINC01640,1,0.0357439041473719,NA
TRIM33,0.552172123254189,0.035746967567168,0.822093510994472
AL157400.3,0.860720412414585,0.0357655430291571,0.961665590730711
AC092445.1,0.909516954610589,0.0357681223365727,0.979659790227021
SELENOI,0.741763503629583,0.0358085215342434,0.912231513797954
NIPBL-DT,0.790191869320336,0.0358169212866229,0.932046401321759
RAD17,0.72433305206877,0.0358520452944616,0.905332326181173
LYPD6,0.768690501448881,0.0358605298972188,0.923434209579263
FAM151B,0.77793376445297,0.035937137199726,0.927104341976537
RAD21,0.797456922532911,0.0359493610616316,0.935655778822783
PRNP,0.810227362751568,0.0360131060578016,0.941394742610841
EIF4A1,0.818200261946236,0.0360228946043267,0.944391679049082
AP002833.1,1,0.0360883204924863,1
KIAA1109,0.607154676970313,0.0360910945141432,0.849754805770646
ATP2B1-AS1,0.872798140365551,0.0361446712854979,0.966536564003261
FLRT2,0.789869017177801,0.0362021291465328,0.931986417434602
KDM2A,0.650249074108367,0.0362172133427947,0.871928339583055
LRRIQ4,1,0.0362972482885004,1
TEX12,1,0.0363499492860384,1
MACO1,0.528634664847271,0.036401074699002,0.810240095160295
DOHH,0.891171796928441,0.0364521999199069,0.972780006873736
ARHGEF10,0.801892899616523,0.0364700691009444,0.937333421041417
RRM1,0.796855337910179,0.0365632877277116,0.935503805666805
ZNF100,0.803002582855765,0.0365917844413781,0.937695757874576
AC068228.3,0.974600748632207,0.0366921565838445,1
RBCK1,0.818651143878241,0.0367048049186571,0.944391679049082
KCNA2,0.825895545838274,0.0367328528834104,0.948332297088362
WAPL,0.638706545987162,0.036800849127592,0.86546996442924
MATN2,0.784963749799646,0.0368390026611132,0.929463745872687
UNC5B,0.849326559362959,0.0368422845041731,0.957285406260213
LIPA,0.707728448204171,0.0368428276281943,0.898725770827375
MAP7D2,0.624081918536874,0.0368486022230651,0.857904835129505
RERE,0.445254659464862,0.0368660687369806,0.755997150233504
FSD1L,0.624215964008625,0.036910883385413,0.857975263402601
AC095032.1,0.805820185277223,0.0369255224563963,0.939144640489253
CDON,0.704940381441875,0.0370161025918936,0.898058325214439
KCNAB3,0.805063884405864,0.0370468437052472,0.9388240128876
LRCH1,0.656470290809853,0.0370770876077791,0.87524510445455
DOCK4,0.619655591341825,0.0372580526949755,0.855338281324028
XRCC1,0.772495414499327,0.0372889425350441,0.925289510085942
ABCA5,0.642597339231405,0.0373377373347055,0.867217383671888
CCDC186,0.72279244924093,0.0373501585671026,0.904972935754786
AC097459.1,1,0.0374235357944522,1
RAD51D,0.791985641967034,0.0374715327780144,0.933017430326333
NBAT1,1,0.037493480507893,1
LGALS8,0.714319973851322,0.0375049455702086,0.901827054543046
IL1RAPL1,0.626399407225769,0.0375223396264541,0.85937020462304
NAT10,0.763696389352205,0.0375326325556803,0.92130136368576
ZFP41,0.857060349289272,0.0376763987430032,0.959970512597797
PXN,0.820339291056476,0.0376876021433377,0.945319809304765
ZRANB1,0.712386170411065,0.0377881533859409,0.900764730011968
TNRC6B,0.450309094694018,0.0377915444102904,0.757576191193736
AL158212.1,0.904065054166105,0.0377957185897929,0.976885131153735
AP1AR,0.787314686509745,0.0378348193567634,0.9311540074389
DISP1,0.700302357323498,0.037894295915357,0.896058517334395
DDX19B,0.860937302965416,0.0379153786870184,0.961665590730711
ZDHHC21,0.626014898872914,0.0379229624277718,0.859267019244363
PRDM15,0.829911444418444,0.0379265348790608,0.949955222143009
RPS19,0.853295654839525,0.0379322233541288,0.958559944719579
ZBTB44,0.706429003079477,0.0379377884599379,0.898328011070502
RCL1,0.73217299255715,0.0379400381346095,0.908140528689563
PHLDA1,0.84417056989068,0.0379976884648025,0.955463521296486
HCN3,0.847491577362611,0.0380004074825613,0.9565762299222
SHANK2,0.712908595605932,0.0380445697007023,0.901045594404211
SLC43A2,0.752927132560024,0.0380948559672539,0.915755395722304
WDR45,0.860721367060782,0.0381826754926912,0.961665590730711
DGKZ,0.676735718178693,0.0381841905892557,0.885541004097325
SLC45A2,0.926317350561995,0.0381870422532756,0.986891422781844
SLC66A1,0.877918582146029,0.0381893492519466,0.968008022226893
PGBD2,0.880196255267908,0.0382002321929754,0.968551556047048
AP3B2,0.688772790653716,0.0382415083551326,0.891179146391736
TMEM43,0.797694445678361,0.0382529825519924,0.935690156517072
CCR10,0.903589818597614,0.0382747293263249,0.97672599189213
SHANK3,0.798666575177317,0.0382759309879645,0.936276248806228
ZFP82,0.753981231087039,0.0382863449685512,0.91629027293506
